date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:30:37	1006/1006	---M-Z	200	added ('OK')	application/rss+xml	etag:%22a1aa7de5de5666fab975667173dbe923-gzip%22	https://jobify-demos.astoundify.com/classic/2016/03/22/do-you-have-a-job-that-the-average-person-doesnt-even-know-exists/feed/	E:/spec/jobiify/jobify-demos.astoundify.com/classic/2016/03/22/do-you-have-a-job-that-the-average-person-doesnt-even-know-exists/feed/index.html	(from https://jobify-demos.astoundify.com/classic/2016/03/22/do-you-have-a-job-that-the-average-person-doesnt-even-know-exists/)
15:30:37	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2023%20Nov%202017%2010:00:33%20GMT	https://jobify-demos.astoundify.com/classic/?p=1799	E:/spec/jobiify/jobify-demos.astoundify.com/classic/index9437.html	(from https://jobify-demos.astoundify.com/classic/2016/03/22/do-you-have-a-job-that-the-average-person-doesnt-even-know-exists/)
15:30:38	2900/2900	---M-Z	200	added ('OK')	text/xml	date:Thu,%2023%20Nov%202017%2010:00:34%20GMT	https://jobify-demos.astoundify.com/classic/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjobify-demos.astoundify.com%2Fclassic%2F2016%2F03%2F22%2Fdo-you-have-a-job-that-the-average-person-doesnt-even-know-exists%2F&format=xml	E:/spec/jobiify/jobify-demos.astoundify.com/classic/wp-json/oembed/1.0/embed2d94	(from https://jobify-demos.astoundify.com/classic/2016/03/22/do-you-have-a-job-that-the-average-person-doesnt-even-know-exists/)
15:30:40	167374/167374	---M--	200	added ('OK')	image/jpeg	etag:%2228dce-53086edc41d77%22	https://17314-presscdn-0-16-pagely.netdna-ssl.com/classic/wp-content/uploads/sites/2/2016/04/blog-image-432.jpg	E:/spec/jobiify/17314-presscdn-0-16-pagely.netdna-ssl.com/classic/wp-content/uploads/sites/2/2016/04/blog-image-432.jpg	(from https://jobify-demos.astoundify.com/classic/2016/03/22/do-you-have-a-job-that-the-average-person-doesnt-even-know-exists/)
15:31:43	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2023%20Nov%202017%2010:00:35%20GMT	https://jobify-demos.astoundify.com/classic/2016/03/22/do-you-have-a-job-that-the-average-person-doesnt-even-know-exists/?share=twitter	E:/spec/jobiify/jobify-demos.astoundify.com/classic/2016/03/22/do-you-have-a-job-that-the-average-person-doesnt-even-know-exists/index9a7b.html	(from https://jobify-demos.astoundify.com/classic/2016/03/22/do-you-have-a-job-that-the-average-person-doesnt-even-know-exists/)
15:31:44	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2023%20Nov%202017%2010:00:35%20GMT	https://jobify-demos.astoundify.com/classic/2016/03/22/do-you-have-a-job-that-the-average-person-doesnt-even-know-exists/?share=facebook	E:/spec/jobiify/jobify-demos.astoundify.com/classic/2016/03/22/do-you-have-a-job-that-the-average-person-doesnt-even-know-exists/index5a58.html	(from https://jobify-demos.astoundify.com/classic/2016/03/22/do-you-have-a-job-that-the-average-person-doesnt-even-know-exists/)
15:31:44	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2023%20Nov%202017%2010:00:36%20GMT	https://jobify-demos.astoundify.com/classic/2016/03/22/do-you-have-a-job-that-the-average-person-doesnt-even-know-exists/?share=google-plus-1	E:/spec/jobiify/jobify-demos.astoundify.com/classic/2016/03/22/do-you-have-a-job-that-the-average-person-doesnt-even-know-exists/index386f.html	(from https://jobify-demos.astoundify.com/classic/2016/03/22/do-you-have-a-job-that-the-average-person-doesnt-even-know-exists/)
15:31:45	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2023%20Nov%202017%2010:00:38%20GMT	https://jobify-demos.astoundify.com/classic/2016/03/22/do-you-have-a-job-that-the-average-person-doesnt-even-know-exists/?share=linkedin	E:/spec/jobiify/jobify-demos.astoundify.com/classic/2016/03/22/do-you-have-a-job-that-the-average-person-doesnt-even-know-exists/index9f21.html	(from https://jobify-demos.astoundify.com/classic/2016/03/22/do-you-have-a-job-that-the-average-person-doesnt-even-know-exists/)
15:31:46	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2023%20Nov%202017%2010:01:42%20GMT	https://jobify-demos.astoundify.com/classic/2016/03/22/do-you-have-a-job-that-the-average-person-doesnt-even-know-exists/?share=email	E:/spec/jobiify/jobify-demos.astoundify.com/classic/2016/03/22/do-you-have-a-job-that-the-average-person-doesnt-even-know-exists/index3081.html	(from https://jobify-demos.astoundify.com/classic/2016/03/22/do-you-have-a-job-that-the-average-person-doesnt-even-know-exists/)
15:31:46	2776/2776	---MCZ	200	added ('OK')	application/json	date:Thu,%2023%20Nov%202017%2010:01:42%20GMT	https://jobify-demos.astoundify.com/classic/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjobify-demos.astoundify.com%2Fclassic%2F2016%2F02%2F22%2Fmiddle-class-jobs-are-being-replaced-by-burger-flipping-retail-sales-low-pay-jobs-2%2F	E:/spec/jobiify/jobify-demos.astoundify.com/classic/wp-json/oembed/1.0/embed4505.json	(from https://jobify-demos.astoundify.com/classic/2016/02/22/middle-class-jobs-are-being-replaced-by-burger-flipping-retail-sales-low-pay-jobs-2/)
15:31:46	1028/1028	---M-Z	200	added ('OK')	application/rss+xml	etag:%22d9d6c4f97f0c2ec5046e91a49ffd6965-gzip%22	https://jobify-demos.astoundify.com/classic/2016/02/22/middle-class-jobs-are-being-replaced-by-burger-flipping-retail-sales-low-pay-jobs-2/feed/	E:/spec/jobiify/jobify-demos.astoundify.com/classic/2016/02/22/middle-class-jobs-are-being-replaced-by-burger-flipping-retail-sales-low-pay-jobs-2/feed/index.html	(from https://jobify-demos.astoundify.com/classic/2016/02/22/middle-class-jobs-are-being-replaced-by-burger-flipping-retail-sales-low-pay-jobs-2/)
15:31:46	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2023%20Nov%202017%2010:01:43%20GMT	https://jobify-demos.astoundify.com/classic/?p=1865	E:/spec/jobiify/jobify-demos.astoundify.com/classic/index64d2.html	(from https://jobify-demos.astoundify.com/classic/2016/02/22/middle-class-jobs-are-being-replaced-by-burger-flipping-retail-sales-low-pay-jobs-2/)
15:31:47	2898/2898	---M-Z	200	added ('OK')	text/xml	date:Thu,%2023%20Nov%202017%2010:01:43%20GMT	https://jobify-demos.astoundify.com/classic/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjobify-demos.astoundify.com%2Fclassic%2F2016%2F02%2F22%2Fmiddle-class-jobs-are-being-replaced-by-burger-flipping-retail-sales-low-pay-jobs-2%2F&format=xml	E:/spec/jobiify/jobify-demos.astoundify.com/classic/wp-json/oembed/1.0/embed2f72	(from https://jobify-demos.astoundify.com/classic/2016/02/22/middle-class-jobs-are-being-replaced-by-burger-flipping-retail-sales-low-pay-jobs-2/)
15:31:48	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2023%20Nov%202017%2010:01:44%20GMT	https://jobify-demos.astoundify.com/classic/2016/02/22/middle-class-jobs-are-being-replaced-by-burger-flipping-retail-sales-low-pay-jobs-2/?share=facebook	E:/spec/jobiify/jobify-demos.astoundify.com/classic/2016/02/22/middle-class-jobs-are-being-replaced-by-burger-flipping-retail-sales-low-pay-jobs-2/index5a58.html	(from https://jobify-demos.astoundify.com/classic/2016/02/22/middle-class-jobs-are-being-replaced-by-burger-flipping-retail-sales-low-pay-jobs-2/)
15:31:49	116405/116405	---M--	200	added ('OK')	image/jpeg	etag:%221c6b5-53086edbd0900%22	https://17314-presscdn-0-16-pagely.netdna-ssl.com/classic/wp-content/uploads/sites/2/2016/04/blog-image-345.jpg	E:/spec/jobiify/17314-presscdn-0-16-pagely.netdna-ssl.com/classic/wp-content/uploads/sites/2/2016/04/blog-image-345.jpg	(from https://jobify-demos.astoundify.com/classic/2016/02/22/middle-class-jobs-are-being-replaced-by-burger-flipping-retail-sales-low-pay-jobs-2/)
15:32:27	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2023%20Nov%202017%2010:01:44%20GMT	https://jobify-demos.astoundify.com/classic/2016/02/22/middle-class-jobs-are-being-replaced-by-burger-flipping-retail-sales-low-pay-jobs-2/?share=twitter	E:/spec/jobiify/jobify-demos.astoundify.com/classic/2016/02/22/middle-class-jobs-are-being-replaced-by-burger-flipping-retail-sales-low-pay-jobs-2/index9a7b.html	(from https://jobify-demos.astoundify.com/classic/2016/02/22/middle-class-jobs-are-being-replaced-by-burger-flipping-retail-sales-low-pay-jobs-2/)
15:32:29	37959/37959	---M--	200	added ('OK')	image/jpeg	etag:%229447-53086edc025dc%22	https://17314-presscdn-0-16-pagely.netdna-ssl.com/classic/wp-content/uploads/sites/2/2016/04/blog-image-345-400x200.jpg	E:/spec/jobiify/17314-presscdn-0-16-pagely.netdna-ssl.com/classic/wp-content/uploads/sites/2/2016/04/blog-image-345-400x200.jpg	(from https://jobify-demos.astoundify.com/classic/)
15:32:29	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2023%20Nov%202017%2010:01:44%20GMT	https://jobify-demos.astoundify.com/classic/2016/02/22/middle-class-jobs-are-being-replaced-by-burger-flipping-retail-sales-low-pay-jobs-2/?share=google-plus-1	E:/spec/jobiify/jobify-demos.astoundify.com/classic/2016/02/22/middle-class-jobs-are-being-replaced-by-burger-flipping-retail-sales-low-pay-jobs-2/index386f.html	(from https://jobify-demos.astoundify.com/classic/2016/02/22/middle-class-jobs-are-being-replaced-by-burger-flipping-retail-sales-low-pay-jobs-2/)
15:32:30	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2023%20Nov%202017%2010:01:47%20GMT	https://jobify-demos.astoundify.com/classic/2016/02/22/middle-class-jobs-are-being-replaced-by-burger-flipping-retail-sales-low-pay-jobs-2/?share=email	E:/spec/jobiify/jobify-demos.astoundify.com/classic/2016/02/22/middle-class-jobs-are-being-replaced-by-burger-flipping-retail-sales-low-pay-jobs-2/index3081.html	(from https://jobify-demos.astoundify.com/classic/2016/02/22/middle-class-jobs-are-being-replaced-by-burger-flipping-retail-sales-low-pay-jobs-2/)
15:32:30	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2023%20Nov%202017%2010:01:45%20GMT	https://jobify-demos.astoundify.com/classic/2016/02/22/middle-class-jobs-are-being-replaced-by-burger-flipping-retail-sales-low-pay-jobs-2/?share=linkedin	E:/spec/jobiify/jobify-demos.astoundify.com/classic/2016/02/22/middle-class-jobs-are-being-replaced-by-burger-flipping-retail-sales-low-pay-jobs-2/index9f21.html	(from https://jobify-demos.astoundify.com/classic/2016/02/22/middle-class-jobs-are-being-replaced-by-burger-flipping-retail-sales-low-pay-jobs-2/)
15:32:31	2278/2278	---MCZ	200	added ('OK')	application/json	date:Thu,%2023%20Nov%202017%2010:02:27%20GMT	https://jobify-demos.astoundify.com/classic/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjobify-demos.astoundify.com%2Fclassic%2Faccount%2F	E:/spec/jobiify/jobify-demos.astoundify.com/classic/wp-json/oembed/1.0/embed48b7.json	(from https://jobify-demos.astoundify.com/classic/account/)
15:32:31	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2023%20Nov%202017%2010:02:27%20GMT	https://jobify-demos.astoundify.com/classic/?p=99991207	E:/spec/jobiify/jobify-demos.astoundify.com/classic/indexbc7f.html	(from https://jobify-demos.astoundify.com/classic/account/)
15:32:32	2371/2371	---M-Z	200	added ('OK')	text/xml	date:Thu,%2023%20Nov%202017%2010:02:28%20GMT	https://jobify-demos.astoundify.com/classic/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjobify-demos.astoundify.com%2Fclassic%2Faccount%2F&format=xml	E:/spec/jobiify/jobify-demos.astoundify.com/classic/wp-json/oembed/1.0/embed9e4e	(from https://jobify-demos.astoundify.com/classic/account/)
15:32:33	2289/2289	---MCZ	200	added ('OK')	application/json	date:Thu,%2023%20Nov%202017%2010:02:29%20GMT	https://jobify-demos.astoundify.com/classic/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjobify-demos.astoundify.com%2Fclassic%2Fsample-page%2F	E:/spec/jobiify/jobify-demos.astoundify.com/classic/wp-json/oembed/1.0/embed8a6f.json	(from https://jobify-demos.astoundify.com/classic/sample-page/)
15:32:33	801/801	---M-Z	200	added ('OK')	application/rss+xml	etag:%22f39fb1cb07d8799e1445ba423f6dc80c-gzip%22	https://jobify-demos.astoundify.com/classic/sample-page/feed/	E:/spec/jobiify/jobify-demos.astoundify.com/classic/sample-page/feed/index.html	(from https://jobify-demos.astoundify.com/classic/sample-page/)
15:32:34	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2023%20Nov%202017%2010:02:30%20GMT	https://jobify-demos.astoundify.com/classic/?p=2	E:/spec/jobiify/jobify-demos.astoundify.com/classic/index905b.html	(from https://jobify-demos.astoundify.com/classic/sample-page/)
15:32:34	2382/2382	---M-Z	200	added ('OK')	text/xml	date:Thu,%2023%20Nov%202017%2010:02:31%20GMT	https://jobify-demos.astoundify.com/classic/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjobify-demos.astoundify.com%2Fclassic%2Fsample-page%2F&format=xml	E:/spec/jobiify/jobify-demos.astoundify.com/classic/wp-json/oembed/1.0/embed5be8	(from https://jobify-demos.astoundify.com/classic/sample-page/)
15:32:37	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2023%20Nov%202017%2010:02:34%20GMT	https://jobify-demos.astoundify.com/classic/?p=3340	E:/spec/jobiify/jobify-demos.astoundify.com/classic/index1366.html	(from https://jobify-demos.astoundify.com/classic/job/senior-ux-designer/)
15:32:37	2510/2510	---MCZ	200	added ('OK')	application/json	date:Thu,%2023%20Nov%202017%2010:02:34%20GMT	https://jobify-demos.astoundify.com/classic/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjobify-demos.astoundify.com%2Fclassic%2Fjob%2Fsenior-ux-designer%2F	E:/spec/jobiify/jobify-demos.astoundify.com/classic/wp-json/oembed/1.0/embed7e64.json	(from https://jobify-demos.astoundify.com/classic/job/senior-ux-designer/)
15:32:40	2636/2636	---M-Z	200	added ('OK')	text/xml	date:Thu,%2023%20Nov%202017%2010:02:36%20GMT	https://jobify-demos.astoundify.com/classic/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjobify-demos.astoundify.com%2Fclassic%2Fjob%2Fsenior-ux-designer%2F&format=xml	E:/spec/jobiify/jobify-demos.astoundify.com/classic/wp-json/oembed/1.0/embed330b	(from https://jobify-demos.astoundify.com/classic/job/senior-ux-designer/)
15:32:42	22832/22832	---M--	200	added ('OK')	image/jpeg	etag:%225930-5311391c51ae6%22	https://17314-presscdn-0-16-pagely.netdna-ssl.com/classic/wp-content/uploads/sites/2/2014/03/company-logo-deploy.jpg	E:/spec/jobiify/17314-presscdn-0-16-pagely.netdna-ssl.com/classic/wp-content/uploads/sites/2/2014/03/company-logo-deploy.jpg	(from https://jobify-demos.astoundify.com/classic/job/senior-ux-designer/)
15:32:42	2498/2498	---MCZ	200	added ('OK')	application/json	date:Thu,%2023%20Nov%202017%2010:02:39%20GMT	https://jobify-demos.astoundify.com/classic/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjobify-demos.astoundify.com%2Fclassic%2Fjob%2Fui-web-designer%2F	E:/spec/jobiify/jobify-demos.astoundify.com/classic/wp-json/oembed/1.0/embed1655.json	(from https://jobify-demos.astoundify.com/classic/job/ui-web-designer/)
15:32:43	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2023%20Nov%202017%2010:02:39%20GMT	https://jobify-demos.astoundify.com/classic/?p=3352	E:/spec/jobiify/jobify-demos.astoundify.com/classic/indexc1ae.html	(from https://jobify-demos.astoundify.com/classic/job/ui-web-designer/)
15:32:43	2624/2624	---M-Z	200	added ('OK')	text/xml	date:Thu,%2023%20Nov%202017%2010:02:40%20GMT	https://jobify-demos.astoundify.com/classic/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjobify-demos.astoundify.com%2Fclassic%2Fjob%2Fui-web-designer%2F&format=xml	E:/spec/jobiify/jobify-demos.astoundify.com/classic/wp-json/oembed/1.0/embedd096	(from https://jobify-demos.astoundify.com/classic/job/ui-web-designer/)
15:32:44	103344/103344	---M--	200	added ('OK')	image/jpeg	etag:%22193b0-5311739f07075%22	https://17314-presscdn-0-16-pagely.netdna-ssl.com/classic/wp-content/uploads/sites/2/2013/03/company-logo-starbucks.jpg	E:/spec/jobiify/17314-presscdn-0-16-pagely.netdna-ssl.com/classic/wp-content/uploads/sites/2/2013/03/company-logo-starbucks.jpg	(from https://jobify-demos.astoundify.com/classic/job/ui-web-designer/)
15:32:45	2525/2525	---MCZ	200	added ('OK')	application/json	date:Thu,%2023%20Nov%202017%2010:02:41%20GMT	https://jobify-demos.astoundify.com/classic/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjobify-demos.astoundify.com%2Fclassic%2Fjob%2Fgraphicweb-designer%2F	E:/spec/jobiify/jobify-demos.astoundify.com/classic/wp-json/oembed/1.0/embeddc71.json	(from https://jobify-demos.astoundify.com/classic/job/graphicweb-designer/)
15:32:45	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2023%20Nov%202017%2010:02:42%20GMT	https://jobify-demos.astoundify.com/classic/?p=3364	E:/spec/jobiify/jobify-demos.astoundify.com/classic/index9e5d.html	(from https://jobify-demos.astoundify.com/classic/job/graphicweb-designer/)
15:32:46	2648/2648	---M-Z	200	added ('OK')	text/xml	date:Thu,%2023%20Nov%202017%2010:02:42%20GMT	https://jobify-demos.astoundify.com/classic/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjobify-demos.astoundify.com%2Fclassic%2Fjob%2Fgraphicweb-designer%2F&format=xml	E:/spec/jobiify/jobify-demos.astoundify.com/classic/wp-json/oembed/1.0/embed6762	(from https://jobify-demos.astoundify.com/classic/job/graphicweb-designer/)
15:32:46	31125/31125	---M--	200	added ('OK')	image/jpeg	etag:%227995-53113c274709c%22	https://17314-presscdn-0-16-pagely.netdna-ssl.com/classic/wp-content/uploads/sites/2/2016/04/company-logo-foursqaure.jpg	E:/spec/jobiify/17314-presscdn-0-16-pagely.netdna-ssl.com/classic/wp-content/uploads/sites/2/2016/04/company-logo-foursqaure.jpg	(from https://jobify-demos.astoundify.com/classic/job/graphicweb-designer/)
15:32:47	2508/2508	---MCZ	200	added ('OK')	application/json	date:Thu,%2023%20Nov%202017%2010:02:44%20GMT	https://jobify-demos.astoundify.com/classic/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjobify-demos.astoundify.com%2Fclassic%2Fjob%2Fgraphic-designer-4%2F	E:/spec/jobiify/jobify-demos.astoundify.com/classic/wp-json/oembed/1.0/embedf16f.json	(from https://jobify-demos.astoundify.com/classic/job/graphic-designer-4/)
15:32:48	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2023%20Nov%202017%2010:02:44%20GMT	https://jobify-demos.astoundify.com/classic/?p=3362	E:/spec/jobiify/jobify-demos.astoundify.com/classic/index6c1f.html	(from https://jobify-demos.astoundify.com/classic/job/graphic-designer-4/)
15:32:48	2634/2634	---M-Z	200	added ('OK')	text/xml	date:Thu,%2023%20Nov%202017%2010:02:45%20GMT	https://jobify-demos.astoundify.com/classic/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjobify-demos.astoundify.com%2Fclassic%2Fjob%2Fgraphic-designer-4%2F&format=xml	E:/spec/jobiify/jobify-demos.astoundify.com/classic/wp-json/oembed/1.0/embed75df	(from https://jobify-demos.astoundify.com/classic/job/graphic-designer-4/)
15:32:49	39164/39164	---M--	200	added ('OK')	image/jpeg	etag:%2298fc-53113c280094e%22	https://17314-presscdn-0-16-pagely.netdna-ssl.com/classic/wp-content/uploads/sites/2/2016/04/company-logo-friendster.jpg	E:/spec/jobiify/17314-presscdn-0-16-pagely.netdna-ssl.com/classic/wp-content/uploads/sites/2/2016/04/company-logo-friendster.jpg	(from https://jobify-demos.astoundify.com/classic/job/graphic-designer-4/)
15:32:49	2587/2587	---MCZ	200	added ('OK')	application/json	date:Thu,%2023%20Nov%202017%2010:02:46%20GMT	https://jobify-demos.astoundify.com/classic/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjobify-demos.astoundify.com%2Fclassic%2Fjob%2Fweb-designer-front-end-developer%2F	E:/spec/jobiify/jobify-demos.astoundify.com/classic/wp-json/oembed/1.0/embedac79.json	(from https://jobify-demos.astoundify.com/classic/job/web-designer-front-end-developer/)
15:32:50	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2023%20Nov%202017%2010:02:46%20GMT	https://jobify-demos.astoundify.com/classic/?p=3360	E:/spec/jobiify/jobify-demos.astoundify.com/classic/indexd40d.html	(from https://jobify-demos.astoundify.com/classic/job/web-designer-front-end-developer/)
15:32:50	2710/2710	---M-Z	200	added ('OK')	text/xml	date:Thu,%2023%20Nov%202017%2010:02:47%20GMT	https://jobify-demos.astoundify.com/classic/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjobify-demos.astoundify.com%2Fclassic%2Fjob%2Fweb-designer-front-end-developer%2F&format=xml	E:/spec/jobiify/jobify-demos.astoundify.com/classic/wp-json/oembed/1.0/embedb8a8	(from https://jobify-demos.astoundify.com/classic/job/web-designer-front-end-developer/)
15:32:51	30838/30838	---M--	200	added ('OK')	image/jpeg	etag:%227876-53113c2916e59%22	https://17314-presscdn-0-16-pagely.netdna-ssl.com/classic/wp-content/uploads/sites/2/2016/04/company-logo-desk.jpg	E:/spec/jobiify/17314-presscdn-0-16-pagely.netdna-ssl.com/classic/wp-content/uploads/sites/2/2016/04/company-logo-desk.jpg	(from https://jobify-demos.astoundify.com/classic/job/web-designer-front-end-developer/)
15:32:52	2527/2527	---MCZ	200	added ('OK')	application/json	date:Thu,%2023%20Nov%202017%2010:02:48%20GMT	https://jobify-demos.astoundify.com/classic/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjobify-demos.astoundify.com%2Fclassic%2Fjob%2Finteractive-designer-2%2F	E:/spec/jobiify/jobify-demos.astoundify.com/classic/wp-json/oembed/1.0/embed9ed4.json	(from https://jobify-demos.astoundify.com/classic/job/interactive-designer-2/)
15:32:52	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2023%20Nov%202017%2010:02:48%20GMT	https://jobify-demos.astoundify.com/classic/?p=3358	E:/spec/jobiify/jobify-demos.astoundify.com/classic/index0911.html	(from https://jobify-demos.astoundify.com/classic/job/interactive-designer-2/)
15:32:52	2653/2653	---M-Z	200	added ('OK')	text/xml	date:Thu,%2023%20Nov%202017%2010:02:49%20GMT	https://jobify-demos.astoundify.com/classic/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjobify-demos.astoundify.com%2Fclassic%2Fjob%2Finteractive-designer-2%2F&format=xml	E:/spec/jobiify/jobify-demos.astoundify.com/classic/wp-json/oembed/1.0/embed08ee	(from https://jobify-demos.astoundify.com/classic/job/interactive-designer-2/)
15:32:53	32873/32873	---M--	200	added ('OK')	image/jpeg	etag:%228069-531173a12adea%22	https://17314-presscdn-0-16-pagely.netdna-ssl.com/classic/wp-content/uploads/sites/2/2013/03/company-logo-instagram.jpg	E:/spec/jobiify/17314-presscdn-0-16-pagely.netdna-ssl.com/classic/wp-content/uploads/sites/2/2013/03/company-logo-instagram.jpg	(from https://jobify-demos.astoundify.com/classic/job/interactive-designer-2/)
15:32:54	2504/2504	---MCZ	200	added ('OK')	application/json	date:Thu,%2023%20Nov%202017%2010:02:50%20GMT	https://jobify-demos.astoundify.com/classic/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjobify-demos.astoundify.com%2Fclassic%2Fjob%2Fgraphic-designer-3%2F	E:/spec/jobiify/jobify-demos.astoundify.com/classic/wp-json/oembed/1.0/embeddcd7.json	(from https://jobify-demos.astoundify.com/classic/job/graphic-designer-3/)
15:32:54	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2023%20Nov%202017%2010:02:51%20GMT	https://jobify-demos.astoundify.com/classic/?p=3356	E:/spec/jobiify/jobify-demos.astoundify.com/classic/indexadf1.html	(from https://jobify-demos.astoundify.com/classic/job/graphic-designer-3/)
15:32:54	2630/2630	---M-Z	200	added ('OK')	text/xml	date:Thu,%2023%20Nov%202017%2010:02:51%20GMT	https://jobify-demos.astoundify.com/classic/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjobify-demos.astoundify.com%2Fclassic%2Fjob%2Fgraphic-designer-3%2F&format=xml	E:/spec/jobiify/jobify-demos.astoundify.com/classic/wp-json/oembed/1.0/embedbd2e	(from https://jobify-demos.astoundify.com/classic/job/graphic-designer-3/)
15:32:55	27946/27946	---M--	200	added ('OK')	image/jpeg	etag:%226d2a-531173a079238%22	https://17314-presscdn-0-16-pagely.netdna-ssl.com/classic/wp-content/uploads/sites/2/2013/03/company-logo-paypal.jpg	E:/spec/jobiify/17314-presscdn-0-16-pagely.netdna-ssl.com/classic/wp-content/uploads/sites/2/2013/03/company-logo-paypal.jpg	(from https://jobify-demos.astoundify.com/classic/job/graphic-designer-3/)
15:32:56	2500/2500	---MCZ	200	added ('OK')	application/json	date:Thu,%2023%20Nov%202017%2010:02:52%20GMT	https://jobify-demos.astoundify.com/classic/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjobify-demos.astoundify.com%2Fclassic%2Fjob%2Fgraphic-designer%2F	E:/spec/jobiify/jobify-demos.astoundify.com/classic/wp-json/oembed/1.0/embedbbcc.json	(from https://jobify-demos.astoundify.com/classic/job/graphic-designer/)
15:32:56	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2023%20Nov%202017%2010:02:53%20GMT	https://jobify-demos.astoundify.com/classic/?p=1728	E:/spec/jobiify/jobify-demos.astoundify.com/classic/index3ac4.html	(from https://jobify-demos.astoundify.com/classic/job/graphic-designer/)
15:32:57	2626/2626	---M-Z	200	added ('OK')	text/xml	date:Thu,%2023%20Nov%202017%2010:02:53%20GMT	https://jobify-demos.astoundify.com/classic/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjobify-demos.astoundify.com%2Fclassic%2Fjob%2Fgraphic-designer%2F&format=xml	E:/spec/jobiify/jobify-demos.astoundify.com/classic/wp-json/oembed/1.0/embeded5f	(from https://jobify-demos.astoundify.com/classic/job/graphic-designer/)
15:32:57	28261/28261	---M--	200	added ('OK')	image/jpeg	etag:%226e65-53113c225f33a%22	https://17314-presscdn-0-16-pagely.netdna-ssl.com/classic/wp-content/uploads/sites/2/2016/04/company-logo-disqus.jpg	E:/spec/jobiify/17314-presscdn-0-16-pagely.netdna-ssl.com/classic/wp-content/uploads/sites/2/2016/04/company-logo-disqus.jpg	(from https://jobify-demos.astoundify.com/classic/job/graphic-designer/)
15:32:58	2554/2554	---MCZ	200	added ('OK')	application/json	date:Thu,%2023%20Nov%202017%2010:02:55%20GMT	https://jobify-demos.astoundify.com/classic/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjobify-demos.astoundify.com%2Fclassic%2Fjob%2Fdesign-technologist-shopping-innovation%2F	E:/spec/jobiify/jobify-demos.astoundify.com/classic/wp-json/oembed/1.0/embedfa73.json	(from https://jobify-demos.astoundify.com/classic/job/design-technologist-shopping-innovation/)
15:32:59	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2023%20Nov%202017%2010:02:55%20GMT	https://jobify-demos.astoundify.com/classic/?p=9	E:/spec/jobiify/jobify-demos.astoundify.com/classic/indexb5fb.html	(from https://jobify-demos.astoundify.com/classic/job/design-technologist-shopping-innovation/)
